	driver_id	comment
268	270169ce9d046f3a2197d734a4f66b30	Спасибо!)
269	38de3253a1e7e20a030e408be63faa24	Водитель стоял на месте 15 минут, пока не последовал звонок. 
270	933bc7615d1d9902c5ac1c1ca731460d	Спасибо большое 
271	7e2bd3b54576849d91dc8ff5f835fec4	грубиян
272	f0e4ae02ab9fee8874a65784f3448539	5+
273	ea1b297d025156f98397e95edd3daf55	пушка
274	e6de5074a4819bd63306c2bd6380d5e9	Слишком высока скорость для зимы. В дворовых тереториях!
275	5b0658279905546cc78419614a182de0	очень долго приложение ищет водителя.пришлось ждать 30 минут
276	5dfd3ab874511cb24b825c08a4680471	благодаря водителю мы быстро и комфортно доехали 
277	d70a14d68fd0b1cb23004d24c9c52212	Хороший водитель, может повысите ему зарплату, спасибо) 
278	699d038568d371e178f8bd133ddf29da	Забыли перчатки(
279	f79bfb5f0d14c0af5f57cdd3ef4a14eb	Приятный, тактичный, внимательный человек. Спасибо.
280	faaa8c016b37f86a52757e290097c1d3	идеальный водитель ??????
281	103f24ae1b67e3f475d9248b4c49f2d4	ведиколепный водитель!
282	fb8f950ccee75005cca825c6eeb2d0e2	здравствуйте у меня оплата была по карте жену отправил в торговой центр но водитель взял с неё наличными 
283	83eb349009c631fe4bd1321050db336c	всю дорогу разговаривал по телефону по громкой связи 
284	74b77af9e2445d50e143d6db184755c4	здорово,  спасибо тебе!
285	057aa48e979ed7c3a174d865c329490f	пробки
286	9dbd66d632c6e03acec37bda7a725fd1	"Ужасный водитель, очень навязчивый начал допрашивать про цену поездки, а каких агрегатов я вызываю, а какие пробки, когда я не поддержала разговор, сказала, что просто хочу доехать до работы молча, начал допрашивать, а что это у вас с настроением, продолжил свои рассуждения, сказал, что он не сможет меня такую везти ""с вами же поговорить не о чем, как я с вами поеду"" и сказа"
287	3f5ff187bf0740684e085d7d65233f5f	Очень чисто машина водитель хороший человек 
288	6a97454b7614ef573c4f6fdc06899ae8	Водитель долго ехал, не знал маршрут 
289	4a4caca4b565988dbaa98efa9aef3eaf	отличная музыка :)
290	f958809224c3e2e106114827a048a336	Не Водителю мне указывать, как и когда мне планировать поездку! Заранее или же по факту ?‼️‼️‼️
291	fbbe991d5b685a2daa07ece43f0f7044	самый лучший водитель из вашей компании 
292	29c977fbb2a61746f1f9757ee0a09de9	отказался везти за стоимость поездки
293	bf1c9e438ce8f9cbfe06fe891f7b0a44	Хороший водитель 
294	9e9838a97338939eac5d66e12691de93	Приятных музыка, ненавязчивое общения. 
295	6435425eba49bdf493e9793366805aa1	от момента заказа до подачи машины 2 минуты слишком быстро!.старой бабушке надо спуститься с 5го этажа.она плохо ходит! какое платное ожидание!она не может выбежать за 2 минуты
296	38de3253a1e7e20a030e408be63faa24	привез не туда... на двери не было ручки чтобы открыть дверь. ужас
297	777d75ada97a961fcf09dcd11d1814eb	ахуенчик
298	595d1848e34a63ab39f7e0e6fe2681b2	очень приятный и вежливый
299	804c1707bafd02e8f5069ef3a4548f3c	Чисто, очень вежливый водитель, приятный собеседник 
300	0d983ca05e0dddb542dea23341c0ebfe	высадили на проезжей части
301	3da5647f79fa4b01fae2c8a831528ed5	Время ожидания такси составило вместо 10 минут, о которых мне сообщил водителей, 20 минут на морозе 
302	5a3c35ad1ce9a3e5773c809ea1d95c0b	Без маски водитель приехал , потом ее надел , маршрут увеличил в 2 раза . Совсем не знал дороги , не смотрел на маршрут в приложении 
